property_id,online_booking,photo_count,image_urls_webp,image_urls_jpg,main_image,main_image_alt,multimedia_types,has_plan,has_virtual_tour,has_video,has_home_staging,has_map,agency_name,agency_url,agency_logo,title,property_url,price,old_price,discount_percentage,has_discount,bedrooms,surface_m2,floor_info,description,property_tags
83059458,false,45,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/36/78/1245396786.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/36/78/1245396786.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/36/78/1245396786.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,LaPalmaCompraVenta,/en/pro/lapalmacompraventa/,https://st3.idealista.com/22/48/fb/lapalmacompraventa.gif,"Detached house in Camino de Las Cañas, 2, Fuencaliente de la Palma",/en/inmueble/83059458/,77999,,,False,1,92,,"House with rustic property, and a cistern, with splendid views of the coast of Fuencaliente, consists of two accesses to the property, and another that is the Camino Real, has the possibility of hooking the light and water, you can fix it that ay, and expand up to 25m, the owner has a reform project carried out by an a",Sea views
107132254,false,48,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/28/9f/1303964676.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/28/9f/1303964676.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/28/9f/1303964676.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Camino Path Vial Camino, 9, Los Llanos de Aridane",/en/inmueble/107132254/,455000,,,False,2,92,,"Two apartments with stunning Atlantic views – Los Llanos de Aridane
• Well-maintained house composed of two independent apartments
• The apartments can be joined into a single unit if necessary
• Suitable for tourist use or conversion into private residential use
• Functional and practical self-catering kitchens
• The",Sea views
109630945,false,28,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/84/da/1380678420.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/84/da/1380678420.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/84/da/1380678420.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,LaPalmaCompraVenta,/en/pro/lapalmacompraventa/,https://st3.idealista.com/22/48/fb/lapalmacompraventa.gif,"Estate in Calle Barranquito, Nn, Garafia",/en/inmueble/109630945/,125999,,,False,1,38,,"ID-670
Land for cultivation, it is easy to exploit it with various products, such as vineyards, apples, avocados, many kinds of fruit trees and vegetables to choose from, connections for irrigation can be prepared, the connections are in the area, on the property there is a construction, in which you could build a hous",
103531781,false,62,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/bd/6e/1192463878.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/bd/6e/1192463878.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/bd/6e/1192463878.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,LaPalmaCompraVenta,/en/pro/lapalmacompraventa/,https://st3.idealista.com/22/48/fb/lapalmacompraventa.gif,"Detached house in Lomo Machín Bajo, Nn, Barlovento",/en/inmueble/103531781/,239999,,,False,5,152,,"ID-362 Welcome to this beautiful country house for sale! This property is perfect for those looking for tranquility and a pleasant climate. Located near the Punta Cumplida Lighthouse, the port of Talavera and La Fajana, and with natural pools nearby, this house is ideal for those who love nature and outdoor life.
With",Sea views
103544635,false,52,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/52/c3/1192869233.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/52/c3/1192869233.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/52/c3/1192869233.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in C. Díaz Pimienta, 7, Tazacorte",/en/inmueble/103544635/,475000,,,False,4,220,,"Large Canarian townhouse with sea views - Tazacorte
• Imposing townhouse with patio
• With separate apartment
• Large roof terraces
• Stylish recessed wood carvings in the apartment area
• Fitted kitchens available in both units
• Separate entrances to the residential units
• Three bathrooms available
• Attached garag",Sea views
103159460,false,33,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/be/b9/1180203854.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/be/b9/1180203854.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/be/b9/1180203854.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,LaPalmaCompraVenta,/en/pro/lapalmacompraventa/,https://st3.idealista.com/22/48/fb/lapalmacompraventa.gif,"Detached house in Calle Ángel Santana López, 42, Tazacorte",/en/inmueble/103159460/,254999,,,False,4,149,,"ID-668
Terraced house in Tazacorte with the possibility of having two homes, one on the upper floor with two bedrooms that is already prepared, lacking some repairs, and the other on the first floor with two entrances, one on the main street and the other through the backyard, this one needs to be completely renovated",
40511442,false,20,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/9a/ce/282591846.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/9a/ce/282591846.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/9a/ce/282591846.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Argual, Nn, Los Llanos de Aridane",/en/inmueble/40511442/,259000,,,False,3,100,,"Townhouse with idyllic inner yard
With roof terrace and balcony!
Green terrace with pergola.
Many rooms with high ceilings.
With separate basement vault or storeroom
Restoration project!",
107865139,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865139/,209300,,,False,2,65,5th floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
107865131,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/89/27/1326625167.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/89/27/1326625167.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/89/27/1326625167.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865131/,184800,,,False,2,68,1st floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
107865101,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865101/,186200,,,False,2,60,4th floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
107865058,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/5f/d7/1326623490.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/5f/d7/1326623490.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/5f/d7/1326623490.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865058/,283000,,,False,3,98,2nd floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
107865057,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/27/75/1326625166.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865057/,142300,,,False,2,54,Ground floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
109320687,false,8,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c3/b9/1370960378.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c3/b9/1370960378.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c3/b9/1370960378.jpg,First photo of the property,MAP,False,False,False,False,True,VIVANTIAL,/en/pro/vivantial/,https://st3.idealista.com/41/3e/fe/vivantial.gif,"Terraced house in Lugar Malpaises Abajo, Villa de Mazo",/en/inmueble/109320687/,100000,109000,8,True,3,70,,"Opportunity! Semi-detached house to renovate for sale in the municipality of Villa de Mazo, in the province of Tenerife. The house has two floors and is distributed in living-dining room, three bedrooms, independent kitchen, two bathrooms and hall. It also has a patio with garden and garage. Good road communications (L",
102045047,false,50,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/76/a1/1142365440.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/76/a1/1142365440.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/76/a1/1142365440.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,MIMA Properties,/en/pro/mima-properties/,https://st3.idealista.com/20/68/09/mima-properties.gif,"Detached house in Carretera General, Nn, Villa de Mazo",/en/inmueble/102045047/,390000,,,False,4,252,,"Mima Properties offers for sale a property of 1.054 m2 consisting of a house, a garage, an orchard, two cisterns in the center of the historic center of the El Pueblo neighborhood, in the municipality of Villa de Mazo; one step away from all services, about 10 minutes approx. from the beach and the airport; 20 minutes",Sea views
106073951,false,36,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/d1/35/1271718643.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/d1/35/1271718643.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/d1/35/1271718643.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,MIMA Properties,/en/pro/mima-properties/,https://st3.idealista.com/20/68/09/mima-properties.gif,"Terraced house in Calle Álvarez de Abreu, Nn, Santa Cruz de la Palma",/en/inmueble/106073951/,310000,,,False,5,274,,"Mima Properties offers for sale a colonial-style house with many possibilities in the historic center of Santa Cruz de La Palma. This house to be restored due to its privileged location offers a blank canvas to create the desired space.
The 172 m2 property is divided into three floors:
- the ground floor is distribute",
104917720,false,45,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/5d/ac/1236096985.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/5d/ac/1236096985.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/5d/ac/1236096985.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,MIMA Properties,/en/pro/mima-properties/,https://st3.idealista.com/20/68/09/mima-properties.gif,"Detached house in Carretera General, Nn, Puntagorda",/en/inmueble/104917720/,395000,,,False,4,196,,"Mima Properties presents a 6.330 m2 finca with a country house, a storage room and a garage in the municipality of Villa de Garafía, on the island of La Palma. There you will discover a cozy home and a privileged view of nature.
The house, a cozy 114 sqm. house, is distributed in a living-dining room, a functional kitc",
109574697,false,59,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/49/43/1378884985.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/49/43/1378884985.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/49/43/1378884985.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,MIMA Properties,/en/pro/mima-properties/,https://st3.idealista.com/20/68/09/mima-properties.gif,"Penthouse in Calle Mauricio Duque Camacho, Nn, Los Llanos de Aridane",/en/inmueble/109574697/,705000,,,False,4,328,5th floor exterior with lift,"Mima Properties offers for sale a property that redefines the concept of ""vacation living. "" Located on the fifth floor of a building on the beachfront of the largest beach on the island, in Puerto Naos, this attic/penthouse is not just an apartment: it is a private viewpoint to experience the Atlantic and the mountain",Sea views
109234239,false,48,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b5/85/1368263146.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b5/85/1368263146.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b5/85/1368263146.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Calle Salvatierra, 15, Garafia",/en/inmueble/109234239/,259000,,,False,1,58,,The beautiful property is located just 450 m above sea level in an absolutely quiet and secluded natural environment with stunning panoramic views of the Atlantic. It is the ideal place for nature and animal lovers looking for a refuge where they can feel at home and be self-sufficient in a natural environment. The pro,
107615133,false,37,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/2b/d7/1317914409.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/2b/d7/1317914409.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/2b/d7/1317914409.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,AM Inversionista,/en/pro/am-inversionista/,https://st3.idealista.com/e9/8a/26/am-inversionista.gif,"Detached house in Camino Malpaís de Triana, Los Llanos de Aridane",/en/inmueble/107615133/,450000,520000,13,True,4,200,,"A Paradise of Tranquility and Profitability in Los Llanos de Aridane.
AM Inversionista presents this real estate gem: a 4,811 m² estate with two cozy 100 m² houses each and an exuberant, active banana production, where you can obtain an annual profitability of over €80,000 with the vacation rental of both houses and t",
107865099,false,5,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/71/1d/1326625168.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,,,,"Flat / apartment in Calle Mariano Benlliure, Nn, Tazacorte",/en/inmueble/107865099/,318300,,,False,3,95,3rd floor exterior with lift,"Imagine waking up every day with sunlight gently streaming through your window. Stepping out onto your balcony, breathing in the warm Atlantic breeze, and feeling time stand still. Welcome to Residencial Benlliure, a new development located on Mariano Benlliure Street, in the charming municipality of Tazacorte, where l",
99889958,false,44,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/a9/02/1173525629.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/a9/02/1173525629.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/a9/02/1173525629.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Semi-detached house in Calle los volcanes, Fuencaliente de la Palma",/en/inmueble/99889958/,425000,,,False,5,180,,"Preciosa propiedad para alquiler vacacional o para vivir y disfrutar en el sur de La Palma en Fuencaliente
- 175 m² de espacio habitable
- mobiliario moderno
- recientemente renovado
- muy bien amueblado
- ubicación tranquila
- árboles y plantas bien crecidos
- 3 cuartos de baño
- puede utilizarse como viviend",
98833936,false,23,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/3b/31/1025305141.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/3b/31/1025305141.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/3b/31/1025305141.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,My home  Real Estate La Palma,/en/pro/my-home-la-palma-real-estate/,https://st3.idealista.com/73/45/9d/my-home-la-palma-real-estate.gif,"Country house in Las Caletas, 1, Fuencaliente de la Palma",/en/inmueble/98833936/,105000,,,False,1,46,,"Rural house for sale in the municipality of Fuencaliente, in Las Caletas. The Canarian-style house lined with stone on the outside, wooden ceilings and floors with beautiful views of the sea. The property has several orchards cultivated with different fruit trees. Both for its views and for its privileged environment a",Sea views
104877878,false,34,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/25/6b/1234683496.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/25/6b/1234683496.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/25/6b/1234683496.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Calle Barreros, 4, Garafia",/en/inmueble/104877878/,155000,,,False,3,55,,"Country house with garden in Las Tricias
- Country house to renovate with beautiful garden
- Quiet location with few neighbors
- To renovate
- 3 bedrooms
- 1 bathroom
- Small outbuilding in the garden
- Sea view and view of the mountains
- Approx. 50m² living space
- Approx. 2442 m² plot of land
Location: The Canary",
102894523,false,64,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c9/49/1170952732.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c9/49/1170952732.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c9/49/1170952732.jpg,First photo of the property,VIRTUAL_TOUR_360|PLAN|MAP|VIDEO,True,True,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in Camino de Matos, Puntagorda",/en/inmueble/102894523/,360000,,,False,3,104,,"A BEAUTIFUL COUNTRY HOUSE WITH LAND
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
Beautiful country house for sale on the island of La Palma, located in Puntagorda. This charming property is located in a quiet environment, at an altitude of approximately 600 metres above sea le",
103446377,false,179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/cd/bb/1189772657.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/cd/bb/1189772657.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/cd/bb/1189772657.jpg,First photo of the property,VIRTUAL_TOUR_360|PLAN|MAP|VIDEO,True,True,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in Calle El Pilar, El Paso",/en/inmueble/103446377/,890000,,,False,6,370,,"FANTASTIC PROPERTY CONSISTING OF A BEAUTIFUL CANARIAN STYLE HOUSE PERFECTLY RENOVATED AND THREE CHARMING INDEPENDENT TOURIST FLATS, WITH SWIMMING POOL AND JACUZZI, SURROUNDED BY A LARGE GARDEN AND WITH MAGNIFICENT VIEWS OF THE SEA, THE MOUNTAINS AND THE NATIONAL PARK OF THE CALDERA DE TABURIENTE
(The real estate commi",Sea views
101493265,false,52,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/6a/40/1123805477.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/6a/40/1123805477.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/6a/40/1123805477.jpg,First photo of the property,VIRTUAL_TOUR_360|PLAN|MAP|VIDEO,True,True,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Terraced house in Calle Nueva, Tazacorte",/en/inmueble/101493265/,299000,,,False,5,205,,"ANTIQUE AND SPACIOUS VILLAGE HOUSE
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
On the beautiful island of La Palma, in the Canary Islands, you find this old and spacious village house in the municipality of Tazacorte. Located in the centre of the village, at an altitude of ap",
97702225,false,31,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/9b/fc/987610412.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/9b/fc/987610412.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/9b/fc/987610412.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Carretera San Nicolás, El Paso",/en/inmueble/97702225/,149000,,,False,1,100,,"• Typical Canarian ensemble to reform
• Two units available
• With warehouse to expand
• Water tank available
plus buyer's commission: 3% (excluding VAT) of the purchase price
Location
Located on the west side of the Canary Island of La Palma, in the municipality of El Paso.
The Canarian complex is located at an alti",
103841177,false,65,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/c7/d6/1201863431.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/c7/d6/1201863431.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/c7/d6/1201863431.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in Calle Valencia, El Paso",/en/inmueble/103841177/,1390000,,,False,6,640,,"STUNNING PROPERTY THAT INCLUDES A MAIN HOUSE WITH AN INDOOR POOL, A GUEST HOUSE, A TENNIS COURT AND AN IMMENSE LAND
Luxurious mansion with attention to detail and exclusive separate guest house
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
LOCATION:
Municipality of EL PASO
Loca",Villa
97713104,false,22,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/c5/b1/987939576.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/c5/b1/987939576.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/c5/b1/987939576.jpg,First photo of the property,PLAN|MAP,True,False,False,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Calle Bungalows Tajuya, Los Llanos de Aridane",/en/inmueble/97713104/,595000,,,False,4,326,,"• Two living areas (199 m2 and 88 m2)
• With separate kitchen
• Extra sports room and storage
• Various terraces with sea views
• Swimming pool with sea views
• Barbecue area on the patio terrace
• With garage
• Completely fenced plot
plus buyer's commission: 3% (excluding VAT) of the purchase price
Location
Located",Sea views|Villa
98806047,false,90,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/71/7b/1045142390.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/71/7b/1045142390.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/71/7b/1045142390.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in Camino Espigón, El Paso",/en/inmueble/98806047/,620000,,,False,3,129,,"LARGE AND MODERN VILLA, WITH INDEPENDENT GUEST HOUSE WITH TOURISTIC RENTAL LICENSE, POOL AND OTHER OUTBUILDINGS, ON A PROPERTY AT THE BEST LOCATION
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
We present to you a special property, designed for those who value peace, privacy, a",Sea views
102920968,false,73,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/f2/5d/1171842413.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/f2/5d/1171842413.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/f2/5d/1171842413.jpg,First photo of the property,VIRTUAL_TOUR_360|PLAN|MAP|VIDEO,True,True,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in Camino La Aldea, Los Llanos de Aridane",/en/inmueble/102920968/,567000,,,False,3,152,,"BEAUTIFUL CANARIAN HOUSE OF TWO FLOORS, WITH A LARGE PLOT AND LOCATED IN GOOD CLIMATIC ZONE
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
Located in La Laguna, in the municipality of Los Llanos de Aridane, is this beautiful two-storey Canarian house, situated at an altitude of",Sea views
97974947,false,14,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/86/0a/1288275138.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/86/0a/1288275138.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/86/0a/1288275138.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,Plaza Inmobiliaria,/en/pro/plaza-inmobiliaria/,https://st3.idealista.com/f4/d8/51/plaza-inmobiliaria.gif,"Detached house in Calle Pescadores, 6, Tazacorte",/en/inmueble/97974947/,138000,148000,7,True,3,90,,"Casa de pueblo en Tazacorte para reformar
- 3 dormitorios
- Azotea con vistas al mar
- Tejado de madera
- 2 entradas
- 2 plantas
- 2 cuartos de baño
- Para renovar
- Agua disponible, electricidad preparada
- Superficie habitable aprox. 99 m²
- Superficie parcela aprox. 85 m²
más comisión del comprador: 3 % (sin IVA) d",Sea views
96952882,false,77,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/65/61/1045436578.webp,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/65/61/1045436578.jpg,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/65/61/1045436578.jpg,First photo of the property,PLAN|MAP|VIDEO,True,False,True,False,True,ILP Inmobiliaria La Palma,/en/pro/inmobiliarialapalma/,https://st3.idealista.com/98/21/3a/inmobiliarialapalma.gif,"Detached house in C. Lomo del Pino, Puntallana",/en/inmueble/96952882/,560000,,,False,8,200,,"ESTATE DIVIDED INTO 4 APARTMENTS, WITH COMMUNAL GARDENS AND SWIMMING POOL
(The real estate commission to be paid by the buyer is 3% [+ tax] of the final price)
Located in Tenagua, Puntallana, this property is situated at an altitude of 457 metres, offering views of the sea and the mountains. It consists of a plot of",Sea views
